SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200728,20070907,6,18,4,4.96,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000190355,UM,OT,994107400296488,L,MM,Top Up,Fresh,STORE00001,LS,E02
200722,20070727,6,16,4,4.96,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000231293,LA,YF,994106800323604,L,LA,Top Up,Fresh,STORE00001,LS,E02
200716,20070617,1,18,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994106200095558,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200703,20070314,4,20,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994104900104104,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200740,20071202,1,15,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994108600079298,M,MM,Small Shop,Mixed,STORE00001,LS,E02
200723,20070803,6,15,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000654538,MM,OA,994106900603809,L,MM,Top Up,Fresh,STORE00001,LS,E02
200733,20071010,4,15,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000361310,UM,OT,994107900400216,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200646,20070111,5,15,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000146080,LA,YA,994104000245483,L,MM,Top Up,Fresh,STORE00001,LS,E02
200701,20070301,5,13,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000059479,UM,,994104700197463,L,MM,Top Up,Fresh,STORE00001,LS,E02
200733,20071008,2,21,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994107900107545,L,MM,Top Up,Fresh,STORE00001,LS,E02
200711,20070513,1,16,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000654538,MM,OA,994105700582737,L,MM,Top Up,Fresh,STORE00001,LS,E02
200707,20070415,1,8,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000241132,MM,OA,994105300319849,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200648,20070123,3,11,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000700826,UM,OA,994104200599422,L,UM,Top Up,Fresh,STORE00001,LS,E02
200740,20071128,4,15,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000735727,UM,,994108600648294,S,MM,Small Shop,Fresh,STORE00001,LS,E02
200723,20070801,4,12,3,3.72,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000241132,MM,OA,994106900336369,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200726,20070825,7,16,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000450865,LA,OA,994107200475133,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200725,20070816,5,11,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000241132,MM,OA,994107100327836,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200729,20070914,6,15,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000863361,LA,YA,994107500735768,L,MM,Top Up,Fresh,STORE00001,LS,E02
200704,20070325,1,15,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000654538,MM,OA,994105000584869,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200652,20070221,4,18,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000381019,MM,YF,994104600402346,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200739,20071124,7,21,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000773551,UM,YA,994108500672851,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200741,20071208,7,11,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000395525,UM,OA,994108700418829,L,UM,Top Up,Fresh,STORE00001,LS,E02
200706,20070408,1,14,3,3.72,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994105200134529,L,MM,Top Up,Fresh,STORE00001,LS,E02
200706,20070402,2,16,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000057847,LA,OT,994105200203762,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200730,20070918,3,14,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000092378,MM,,994107600223422,M,MM,Top Up,Fresh,STORE00001,LS,E02
200717,20070619,3,15,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000654538,MM,OA,994106300595278,M,MM,Small Shop,Mixed,STORE00001,LS,E02
200743,20071222,7,15,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000609540,MM,OA,994108900628330,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200710,20070501,3,9,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000412413,UM,YF,994105600440986,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200725,20070815,4,17,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000694668,UM,OA,994107100620644,M,MM,Top Up,Fresh,STORE00001,LS,E02
200651,20070216,6,16,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994104500079561,L,MM,Top Up,Fresh,STORE00001,LS,E02
200739,20071121,4,21,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994108500146898,L,MM,Top Up,Mixed,STORE00001,LS,E02
200717,20070623,7,16,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994106300142087,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200728,20070906,5,17,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994107400063818,L,MM,Top Up,Mixed,STORE00001,LS,E02
200722,20070725,4,14,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000654538,MM,OA,994106800596593,L,UM,Top Up,Fresh,STORE00001,LS,E02
200726,20070824,6,18,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994107200043589,L,UM,Top Up,Fresh,STORE00001,LS,E02
200743,20071217,2,12,3,3.72,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994108900034903,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200711,20070513,1,18,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000618211,LA,YF,994105700559652,L,MM,Top Up,Mixed,STORE00001,LS,E02
200711,20070508,3,13,3,3.72,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994105700144111,L,LA,Top Up,Fresh,STORE00001,LS,E02
200738,20071114,4,20,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000633617,UM,OT,994108400581040,L,MM,Top Up,Fresh,STORE00001,LS,E02
200744,20071226,4,12,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000832547,LA,OF,994109000508155,L,LA,Top Up,Fresh,STORE00001,LS,E02
200648,20070126,6,20,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000994038,MM,YA,994104200785243,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200713,20070527,1,21,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000448937,LA,,994105900468530,L,UM,Top Up,Fresh,STORE00001,LS,E02
200650,20070205,2,18,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000758622,MM,YA,994104400645236,S,MM,Small Shop,Fresh,STORE00001,LS,E02
200705,20070331,7,16,3,3.72,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000654538,MM,OA,994105100591242,L,MM,Top Up,Fresh,STORE00001,LS,E02
200645,20070105,6,16,4,4.96,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000190355,UM,OT,994103900247490,L,MM,Top Up,Fresh,STORE00001,LS,E02
200725,20070816,5,19,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994107100041402,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200652,20070220,3,14,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000654538,MM,OA,994104600579051,L,MM,Top Up,Mixed,STORE00001,LS,E02
200720,20070715,1,21,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994106600048056,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200718,20070630,7,21,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994106400064280,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200651,20070217,7,13,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000654538,MM,OA,994104500587823,L,MM,Top Up,Mixed,STORE00001,LS,E02
200714,20070603,1,9,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000241132,MM,OA,994106000321071,L,UM,Small Shop,Grocery,STORE00001,LS,E02
200727,20070830,5,17,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000957158,UM,OA,994107300798392,L,UM,Small Shop,Fresh,STORE00001,LS,E02
200703,20070312,2,21,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000236055,LA,OT,994104900320632,L,LA,Top Up,Fresh,STORE00001,LS,E02
200703,20070316,6,19,3,3.72,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000654538,MM,OA,994104900599046,L,UM,Top Up,Fresh,STORE00001,LS,E02
200713,20070524,5,14,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000381019,MM,YF,994105900423852,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200724,20070808,4,18,3,3.72,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000654538,MM,OA,994107000598370,L,MM,Top Up,Fresh,STORE00001,LS,E02
200647,20070115,2,11,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000048521,UM,YA,994104100185700,L,UM,Top Up,Fresh,STORE00001,LS,E02
200743,20071217,2,13,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000215621,MM,OT,994108900341056,L,MM,Full Shop,Grocery,STORE00001,LS,E02
200708,20070422,1,16,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000301430,UM,OT,994105400364784,L,MM,Top Up,Mixed,STORE00001,LS,E02
200745,20071231,2,15,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994109100144761,L,MM,Top Up,Fresh,STORE00001,LS,E02
200647,20070115,2,11,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000654538,MM,OA,994104100561127,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200726,20070823,5,8,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000241132,MM,OA,994107200338609,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200649,20070202,6,16,4,4.96,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000190355,UM,OT,994104300287704,L,UM,Top Up,Fresh,STORE00001,LS,E02
200711,20070510,5,19,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000430660,MM,YF,994105700442174,L,MM,Top Up,Grocery,STORE00001,LS,E02
200735,20071024,4,16,4,4.96,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000190355,UM,OT,994108100292960,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200721,20070716,2,14,4,4.96,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994106700168402,L,MM,Top Up,Mixed,STORE00001,LS,E02
200738,20071117,7,19,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994108400101196,L,MM,Top Up,Fresh,STORE00001,LS,E02
200710,20070502,4,20,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000485541,LA,PE,994105600488587,S,MM,Small Shop,Fresh,STORE00001,LS,E02
200708,20070419,5,20,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994105400060926,S,MM,Small Shop,Fresh,STORE00001,LS,E02
200652,20070224,7,12,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000585617,LA,YF,994104600534166,L,LA,Top Up,Mixed,STORE00001,LS,E02
200718,20070701,1,16,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000916687,MM,,994106400774279,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200650,20070207,4,18,3,3.72,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994104400140833,L,UM,Top Up,Fresh,STORE00001,LS,E02
200731,20070930,1,19,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,,,,994107700032828,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200721,20070722,1,13,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000175060,LA,YA,994106700288606,L,LA,Top Up,Fresh,STORE00001,LS,E02
200743,20071218,3,8,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000982534,LA,YA,994108900902357,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200716,20070612,3,14,4,4.96,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000190355,UM,OT,994106200294939,L,UM,Top Up,Fresh,STORE00001,LS,E02
200723,20070730,2,21,3,3.72,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000819966,MM,YA,994106900710841,M,MM,Top Up,Fresh,STORE00001,LS,E02
200702,20070307,4,21,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000914256,MM,,994104800748223,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200701,20070304,1,8,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000694668,UM,OA,994104700612060,M,MM,Small Shop,Nonfood,STORE00001,LS,E02
200737,20071110,7,13,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000585617,LA,YF,994108300546746,L,MM,Top Up,Fresh,STORE00001,LS,E02
200742,20071210,2,21,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000609540,MM,OA,994108800560485,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200703,20070316,6,11,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000654538,MM,OA,994104900599045,L,MM,Top Up,Mixed,STORE00001,LS,E02
200646,20070109,3,10,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000673289,MM,,994104000569753,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200702,20070306,3,14,4,4.96,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000411935,MM,YA,994104800423465,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200736,20071103,7,19,1,0.9,PRD0900163,CL00101,DEP00034,G00010,D00003,CUST0000694668,UM,OA,994108200624196,L,MM,Top Up,Mixed,STORE00001,LS,E02
200736,20071104,1,20,1,0.9,PRD0900163,CL00101,DEP00034,G00010,D00003,CUST0000634688,UM,YA,994108200584814,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200732,20071007,1,19,1,0.9,PRD0900163,CL00101,DEP00034,G00010,D00003,CUST0000966436,UM,OT,994107800797672,L,MM,Top Up,Mixed,STORE00001,LS,E02
200739,20071120,3,8,1,0.9,PRD0900163,CL00101,DEP00034,G00010,D00003,,,,994108500101465,L,LA,Top Up,Mixed,STORE00001,LS,E02
200731,20070924,2,15,3,2.7,PRD0900163,CL00101,DEP00034,G00010,D00003,CUST0000944007,UM,YF,994107700789544,M,MM,Top Up,Fresh,STORE00001,LS,E02
200731,20070925,3,21,1,0.9,PRD0900163,CL00101,DEP00034,G00010,D00003,CUST0000694668,UM,OA,994107700626225,M,UM,Small Shop,Grocery,STORE00001,LS,E02
200738,20071117,7,21,1,0.9,PRD0900163,CL00101,DEP00034,G00010,D00003,CUST0000694668,UM,OA,994108400621071,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200737,20071105,2,11,3,2.7,PRD0900163,CL00101,DEP00034,G00010,D00003,,,,994108300162635,L,UM,Top Up,Mixed,STORE00001,LS,E02
200738,20071117,7,14,3,2.7,PRD0900163,CL00101,DEP00034,G00010,D00003,,,,994108400155274,M,MM,Small Shop,Grocery,STORE00001,LS,E02
200732,20071004,5,17,1,0.9,PRD0900163,CL00101,DEP00034,G00010,D00003,CUST0000462566,MM,OT,994107800468933,L,MM,Top Up,Fresh,STORE00001,LS,E02
200731,20070930,1,10,1,0.9,PRD0900163,CL00101,DEP00034,G00010,D00003,CUST0000701067,MM,OT,994107700630482,S,MM,Small Shop,Grocery,STORE00001,LS,E02
200732,20071006,7,12,3,2.7,PRD0900163,CL00101,DEP00034,G00010,D00003,,,,994107800048303,M,MM,Small Shop,Grocery,STORE00001,LS,E02
200732,20071001,2,17,1,0.9,PRD0900163,CL00101,DEP00034,G00010,D00003,CUST0000694668,UM,OA,994107800620596,L,UM,Top Up,Mixed,STORE00001,LS,E02
200740,20071202,1,15,1,0.9,PRD0900163,CL00101,DEP00034,G00010,D00003,CUST0000796427,MM,OT,994108600688308,L,MM,Top Up,Mixed,STORE00001,LS,E02
200732,20071003,4,18,1,0.9,PRD0900163,CL00101,DEP00034,G00010,D00003,CUST0000694668,UM,OA,994107800620599,L,MM,Top Up,Mixed,STORE00001,LS,E02
200730,20070917,2,20,1,0.9,PRD0900163,CL00101,DEP00034,G00010,D00003,CUST0000094256,MM,OT,994107600224625,M,MM,Small Shop,Grocery,STORE00001,LS,E02
200736,20071104,1,13,1,0.9,PRD0900163,CL00101,DEP00034,G00010,D00003,,,,994108200068617,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200730,20070917,2,16,1,0.73,PRD0900164,CL00187,DEP00062,G00018,D00004,CUST0000341004,MM,YA,994107600379521,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200736,20071102,6,16,3,2.19,PRD0900164,CL00187,DEP00062,G00018,D00004,CUST0000448280,UM,OT,994108200462875,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200648,20070127,7,17,1,0.73,PRD0900164,CL00187,DEP00062,G00018,D00004,CUST0000567067,UM,OT,994104200515012,M,UM,Top Up,Mixed,STORE00001,LS,E02
200739,20071123,6,12,3,2.19,PRD0900164,CL00187,DEP00062,G00018,D00004,CUST0000710863,LA,YF,994108500631421,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200717,20070624,1,10,1,0.73,PRD0900164,CL00187,DEP00062,G00018,D00004,CUST0000412413,UM,YF,994106300437841,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200732,20071005,6,9,1,0.73,PRD0900164,CL00187,DEP00062,G00018,D00004,CUST0000576800,MM,OA,994107800543231,M,UM,Top Up,Fresh,STORE00001,LS,E02
200732,20071006,7,19,3,2.19,PRD0900164,CL00187,DEP00062,G00018,D00004,CUST0000782803,MM,YF,994107800677715,L,UM,Top Up,Fresh,STORE00001,LS,E02
200713,20070523,4,21,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,CUST0000995305,MM,YF,994105900830854,L,MM,Top Up,Fresh,STORE00001,LS,E02
200733,20071012,6,18,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,,,,994107900164772,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200723,20070803,6,16,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,CUST0000361812,UM,OF,994106900414598,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200709,20070424,3,13,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,CUST0000200775,UM,OT,994105500300194,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200737,20071111,1,12,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,CUST0000347080,UM,YF,994108300390669,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200740,20071201,7,18,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,CUST0000827833,MM,YF,994108600709169,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200701,20070301,5,21,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,CUST0000836210,UM,YF,994104700705002,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200743,20071220,5,10,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,CUST0000325292,UM,OT,994108900420817,L,MM,Top Up,Mixed,STORE00001,LS,E02
200650,20070205,2,12,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,,,,994104400133881,L,UM,Top Up,Mixed,STORE00001,LS,E02
200739,20071119,2,14,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,,,,994108500101382,M,MM,Top Up,Fresh,STORE00001,LS,E02
200722,20070729,1,12,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,CUST0000858368,LA,,994106800728093,L,MM,Top Up,Mixed,STORE00001,LS,E02
200738,20071113,3,17,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,,,,994108400137462,L,UM,Top Up,Fresh,STORE00001,LS,E02
200705,20070331,7,18,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,CUST0000485902,MM,YA,994105100481480,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200726,20070826,1,13,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,CUST0000372422,UM,YF,994107200424284,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200710,20070430,2,18,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,,,,994105600148274,L,MM,Top Up,Fresh,STORE00001,LS,E02
200736,20071103,7,8,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,CUST0000337192,LA,OF,994108200390086,L,LA,Top Up,Mixed,STORE00001,LS,E02
200730,20070917,2,12,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,CUST0000485902,MM,YA,994107600470921,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200704,20070319,2,10,3,2.22,PRD0900165,CL00073,DEP00021,G00007,D00002,,,,994105000051000,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200732,20071007,1,20,3,2.22,PRD0900165,CL00073,DEP00021,G00007,D00002,CUST0000938246,MM,OA,994107800779287,L,MM,Top Up,Mixed,STORE00001,LS,E02
200719,20070706,6,10,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,CUST0000268143,MM,PE,994106500349885,L,MM,Top Up,Fresh,STORE00001,LS,E02
200743,20071222,7,21,3,2.22,PRD0900165,CL00073,DEP00021,G00007,D00002,CUST0000524596,UM,OA,994108900566497,L,MM,Top Up,Fresh,STORE00001,LS,E02
200733,20071012,6,15,1,0.74,PRD0900165,CL00073,DEP00021,G00007,D00002,CUST0000356221,MM,YF,994107900396771,M,LA,Small Shop,Mixed,STORE00001,LS,E02
200720,20070711,4,20,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000938246,MM,OA,994106600789577,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200733,20071010,4,14,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000465162,MM,OT,994107900466071,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200718,20070701,1,17,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000529484,MM,YF,994106400519208,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200715,20070605,3,19,3,3.48,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000833037,LA,OT,994106100717388,L,MM,Top Up,Fresh,STORE00001,LS,E02
200723,20070805,1,19,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000465162,MM,OT,994106900481246,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200735,20071028,1,16,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000838387,UM,,994108100711670,M,MM,Top Up,Fresh,STORE00001,LS,E02
200739,20071120,3,15,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000255107,MM,OT,994108500330971,L,MM,Top Up,Fresh,STORE00001,LS,E02
200743,20071222,7,15,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000609540,MM,OA,994108900628330,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200651,20070216,6,19,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000587643,LA,,994104500544372,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200731,20070928,6,15,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000203439,UM,OT,994107700305052,M,UM,Top Up,Fresh,STORE00001,LS,E02
200651,20070212,2,13,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000859256,MM,PE,994104500719705,M,MM,Top Up,Fresh,STORE00001,LS,E02
200647,20070120,7,13,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000576800,MM,OA,994104100512755,M,LA,Top Up,Mixed,STORE00001,LS,E02
200647,20070115,2,11,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000333347,MM,OA,994104100362671,M,MM,Top Up,Fresh,STORE00001,LS,E02
200718,20070625,2,17,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000410727,UM,OT,994106400441404,L,UM,Top Up,Fresh,STORE00001,LS,E02
200721,20070718,4,11,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000774171,MM,PE,994106700679507,M,UM,Top Up,Fresh,STORE00001,LS,E02
200734,20071015,2,9,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000241132,MM,OA,994108000320193,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200743,20071222,7,19,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000751850,LA,OT,994108900733618,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200726,20070825,7,16,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000916687,MM,,994107200782325,L,UM,Top Up,Fresh,STORE00001,LS,E02
200713,20070524,5,15,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,,,,994105900122297,L,UM,Top Up,Fresh,STORE00001,LS,E02
200735,20071025,5,20,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000529484,MM,YF,994108100511707,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200711,20070510,5,19,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000801239,MM,OA,994105700675515,S,MM,Small Shop,Mixed,STORE00001,LS,E02
200702,20070307,4,19,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000431761,MM,YA,994104800436307,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200739,20071122,5,16,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000263501,LA,OT,994108500336583,L,MM,Top Up,Fresh,STORE00001,LS,E02
200717,20070618,2,17,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000785895,MM,OT,994106300680707,L,MM,Top Up,Mixed,STORE00001,LS,E02
200738,20071115,5,13,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000059479,UM,,994108400201562,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200734,20071021,1,13,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,,,,994108000000985,L,MM,Top Up,Fresh,STORE00001,LS,E02
