SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200729,20070912,4,21,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,,,,9.94108E+14,L,LA,Full Shop,Grocery,STORE00001,LS,E02
200713,20070527,1,11,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000414514,MM,OT,9.94106E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200647,20070121,1,13,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000414514,MM,OT,9.94104E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200732,20071001,2,15,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000414514,MM,OT,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200739,20071122,5,14,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000310991,UM,YF,9.94109E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200722,20070729,1,21,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,,,,9.94107E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200732,20071007,1,10,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000239714,MM,OT,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200728,20070904,3,9,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000414514,MM,OT,9.94107E+14,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200743,20071217,2,14,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,,,,9.94109E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200703,20070316,6,21,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,,,,9.94105E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200717,20070618,2,12,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000414514,MM,OT,9.94106E+14,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200701,20070302,6,12,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000239714,MM,OT,9.94105E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200737,20071107,4,14,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000961285,LA,OA,9.94108E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200650,20070209,6,15,4,1.32,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000414514,MM,OT,9.94104E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200740,20071127,3,11,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000414514,MM,OT,9.94109E+14,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200740,20071126,2,13,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000543374,LA,OT,9.94109E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200708,20070417,3,8,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000414514,MM,OT,9.94105E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200651,20070215,5,16,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000239714,MM,OT,9.94105E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200708,20070418,4,16,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000561915,UM,OF,9.94105E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200738,20071116,6,10,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000414514,MM,OT,9.94108E+14,L,UM,Top Up,Mixed,STORE00001,LS,E02
200743,20071220,5,14,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000386374,LA,OF,9.94109E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200739,20071125,1,11,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000414514,MM,OT,9.94109E+14,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200713,20070525,6,21,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000322562,LA,OF,9.94106E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200648,20070122,2,11,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000239714,MM,OT,9.94104E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070915,7,21,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000475538,LA,YF,9.94108E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200727,20070828,3,8,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000212278,UM,YA,9.94107E+14,L,MM,Full Shop,Grocery,STORE00001,LS,E02
200720,20070712,5,15,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,,,,9.94107E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200728,20070905,4,11,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000239714,MM,OT,9.94107E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200714,20070528,2,12,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000239714,MM,OT,9.94106E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200727,20070829,4,11,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000248215,MM,YA,9.94107E+14,M,LA,Top Up,Mixed,STORE00001,LS,E02
200724,20070809,5,18,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000653126,LA,OT,9.94107E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200721,20070721,7,13,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000414514,MM,OT,9.94107E+14,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200709,20070429,1,14,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000414514,MM,OT,9.94106E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200701,20070302,6,15,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000414514,MM,OT,9.94105E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200727,20070902,1,14,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000414514,MM,OT,9.94107E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200735,20071022,2,15,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000626795,MM,YF,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200703,20070313,3,11,1,0.33,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000212278,UM,YA,9.94105E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200719,20070707,7,15,3,0.99,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000239714,MM,OT,9.94107E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200734,20071015,2,12,4,1.32,PRD0900231,CL00110,DEP00039,G00010,D00003,CUST0000414514,MM,OT,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200709,20070427,6,21,1,2.31,PRD0900232,CL00208,DEP00069,G00022,D00005,CUST0000615547,UM,YA,9.94106E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200731,20070927,5,16,3,6.93,PRD0900232,CL00208,DEP00069,G00022,D00005,,,,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200735,20071028,1,10,1,2.31,PRD0900232,CL00208,DEP00069,G00022,D00005,CUST0000844393,LA,OT,9.94108E+14,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200650,20070210,7,14,1,2.31,PRD0900232,CL00208,DEP00069,G00022,D00005,CUST0000940241,MM,OT,9.94104E+14,S,MM,Small Shop,Nonfood,STORE00001,LS,E02
200734,20071019,6,17,1,2.31,PRD0900232,CL00208,DEP00069,G00022,D00005,CUST0000957189,LA,YF,9.94108E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200731,20070926,4,11,1,2.31,PRD0900232,CL00208,DEP00069,G00022,D00005,,,,9.94108E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200645,20070107,1,18,1,2.31,PRD0900232,CL00208,DEP00069,G00022,D00005,CUST0000688013,MM,OT,9.94104E+14,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200732,20071001,2,15,1,2.31,PRD0900232,CL00208,DEP00069,G00022,D00005,CUST0000414514,MM,OT,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200711,20070513,1,14,3,6.93,PRD0900232,CL00208,DEP00069,G00022,D00005,CUST0000625521,UM,OT,9.94106E+14,M,LA,Small Shop,Nonfood,STORE00001,LS,E02
200650,20070211,1,19,1,2.31,PRD0900232,CL00208,DEP00069,G00022,D00005,,,,9.94104E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200651,20070214,4,11,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000469241,LA,YF,9.94105E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200647,20070118,5,13,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000434013,MM,PE,9.94104E+14,M,LA,Small Shop,Fresh,STORE00001,LS,E02
200729,20070910,2,14,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000386374,LA,OF,9.94108E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200743,20071218,3,21,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000491794,MM,,9.94109E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200708,20070422,1,10,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,,,,9.94105E+14,S,LA,Small Shop,Fresh,STORE00001,LS,E02
200711,20070513,1,12,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000710863,LA,YF,9.94106E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200741,20071205,4,13,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000707553,LA,,9.94109E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200738,20071115,5,21,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94108E+14,M,MM,Top Up,Fresh,STORE00001,LS,E02
200709,20070427,6,16,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000710863,LA,YF,9.94106E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200739,20071121,4,12,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000138092,LA,OF,9.94109E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200740,20071126,2,18,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000372188,MM,,9.94109E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200707,20070415,1,14,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94105E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200731,20070927,5,21,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94108E+14,M,MM,Top Up,Fresh,STORE00001,LS,E02
200735,20071022,2,21,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000670922,MM,YF,9.94108E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200741,20071205,4,13,3,2.46,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000710863,LA,YF,9.94109E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200647,20070121,1,10,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000503093,LA,OA,9.94104E+14,M,MM,Top Up,Fresh,STORE00001,LS,E02
200706,20070404,4,16,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94105E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200743,20071217,2,19,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94109E+14,M,LA,Small Shop,Fresh,STORE00001,LS,E02
200723,20070731,3,15,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000418388,UM,,9.94107E+14,M,MM,Top Up,Fresh,STORE00001,LS,E02
200712,20070517,5,13,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000898638,LA,OT,9.94106E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200727,20070827,2,14,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000107193,LA,PE,9.94107E+14,M,LA,Top Up,Mixed,STORE00001,LS,E02
200723,20070731,3,17,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94107E+14,L,LA,Top Up,Grocery,STORE00001,LS,E02
200645,20070105,6,19,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94104E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200730,20070920,5,15,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000012784,MM,OF,9.94108E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200726,20070823,5,17,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94107E+14,M,LA,Small Shop,Mixed,STORE00001,LS,E02
200704,20070320,3,12,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000207155,LA,OF,9.94105E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200729,20070915,7,13,3,2.46,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000710863,LA,YF,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200737,20071109,6,16,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,,,,9.94108E+14,M,MM,Top Up,Fresh,STORE00001,LS,E02
200715,20070610,1,11,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000434013,MM,PE,9.94106E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200650,20070208,5,15,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000107193,LA,PE,9.94104E+14,M,LA,Top Up,Mixed,STORE00001,LS,E02
200650,20070208,5,21,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94104E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200725,20070819,1,20,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,,,,9.94107E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200716,20070615,6,17,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94106E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200734,20071016,3,20,3,2.46,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000971332,LA,,9.94108E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200742,20071210,2,19,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000099658,LA,OF,9.94109E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200709,20070426,5,13,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000360978,MM,PE,9.94106E+14,S,LA,Small Shop,Fresh,STORE00001,LS,E02
200725,20070813,2,12,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000777781,LA,PE,9.94107E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200737,20071108,5,12,4,3.28,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000710863,LA,YF,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200704,20070321,4,10,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000994038,MM,YA,9.94105E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200727,20070901,7,17,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94107E+14,M,LA,Small Shop,Fresh,STORE00001,LS,E02
200731,20070930,1,11,3,2.46,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000971332,LA,,9.94108E+14,L,LA,Full Shop,Grocery,STORE00001,LS,E02
200729,20070910,2,16,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000122195,LA,YA,9.94108E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200733,20071012,6,9,4,3.28,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000710863,LA,YF,9.94108E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200723,20070805,1,12,3,2.46,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000710863,LA,YF,9.94107E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200722,20070729,1,11,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000509226,MM,YF,9.94107E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200735,20071022,2,18,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000868779,LA,YF,9.94108E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200713,20070525,6,21,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000510974,LA,OT,9.94106E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200727,20070831,6,13,3,2.46,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000710863,LA,YF,9.94107E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200715,20070608,6,12,3,2.46,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000710863,LA,YF,9.94106E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200730,20070918,3,12,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000107193,LA,PE,9.94108E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200739,20071120,3,16,3,2.46,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000529484,MM,YF,9.94109E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200739,20071119,2,11,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000886224,MM,YA,9.94109E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200741,20071206,5,19,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,,,,9.94109E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200735,20071027,7,21,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94108E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200725,20070813,2,20,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94107E+14,L,MM,Small Shop,Fresh,STORE00001,LS,E02
200734,20071017,4,18,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000404647,LA,YA,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200646,20070108,2,21,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94104E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200743,20071222,7,12,4,3.28,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000710863,LA,YF,9.94109E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200722,20070726,5,21,3,2.46,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000971332,LA,,9.94107E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200715,20070606,4,20,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000994038,MM,YA,9.94106E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200710,20070430,2,21,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000057847,LA,OT,9.94106E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200732,20071005,6,9,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000886224,MM,YA,9.94108E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200739,20071124,7,21,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,,,,9.94109E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200739,20071119,2,13,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000970826,LA,OT,9.94109E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200739,20071125,1,16,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94109E+14,S,LA,Small Shop,Fresh,STORE00001,LS,E02
200648,20070122,2,18,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000234306,LA,OA,9.94104E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200727,20070901,7,15,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000509226,MM,YF,9.94107E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200645,20070101,2,13,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000710863,LA,YF,9.94104E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200732,20071005,6,18,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000386374,LA,OF,9.94108E+14,L,LA,Full Shop,Grocery,STORE00001,LS,E02
200647,20070121,1,13,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000898638,LA,OT,9.94104E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200736,20071030,3,10,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000891571,MM,OT,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200710,20070505,7,17,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000203439,UM,OT,9.94106E+14,S,LA,Small Shop,Mixed,STORE00001,LS,E02
200743,20071220,5,19,3,2.46,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000971332,LA,,9.94109E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200730,20070923,1,9,3,2.46,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000886224,MM,YA,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200713,20070523,4,13,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94106E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200717,20070623,7,17,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000576800,MM,OA,9.94106E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200741,20071209,1,20,3,2.46,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000179179,LA,OT,9.94109E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200703,20070318,1,21,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94105E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200651,20070218,1,15,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000280656,MM,OT,9.94105E+14,M,LA,Top Up,Fresh,STORE00001,LS,E02
200728,20070907,6,21,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,,,,9.94107E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200712,20070514,2,21,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000552817,LA,OF,9.94106E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200702,20070307,4,15,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94105E+14,S,MM,Small Shop,Fresh,STORE00001,LS,E02
200721,20070719,5,14,3,2.46,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000710863,LA,YF,9.94107E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200720,20070709,2,17,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000322562,LA,OF,9.94107E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200711,20070510,5,11,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000891571,MM,OT,9.94106E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200742,20071215,7,12,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000386374,LA,OF,9.94109E+14,L,LA,Full Shop,Grocery,STORE00001,LS,E02
200736,20071029,2,21,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94108E+14,S,LA,Small Shop,Fresh,STORE00001,LS,E02
200721,20070718,4,14,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94107E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200745,20071231,2,20,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000372188,MM,,9.94109E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200711,20070509,4,21,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94106E+14,M,LA,Small Shop,Fresh,STORE00001,LS,E02
200740,20071128,4,17,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000984259,LA,OT,9.94109E+14,M,MM,Top Up,Fresh,STORE00001,LS,E02
200742,20071215,7,8,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000246378,MM,,9.94109E+14,L,MM,Full Shop,Grocery,STORE00001,LS,E02
200648,20070124,4,18,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94104E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200739,20071123,6,12,3,2.46,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000710863,LA,YF,9.94109E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200709,20070428,7,10,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000280656,MM,OT,9.94106E+14,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200715,20070605,3,12,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000322562,LA,OF,9.94106E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200731,20070928,6,10,3,2.46,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000710863,LA,YF,9.94108E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200707,20070411,4,13,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000403088,LA,YF,9.94105E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200740,20071130,6,12,3,2.46,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000886224,MM,YA,9.94109E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200728,20070903,2,21,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000160721,MM,,9.94107E+14,M,MM,Top Up,Fresh,STORE00001,LS,E02
200728,20070907,6,9,1,0.82,PRD0900233,CL00007,DEP00003,G00002,D00001,CUST0000886224,MM,YA,9.94107E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
